   3.7180206055    1.2540605184    0.5153228292
   2.7715046937    1.8005317349    0.5153228292
   3.7180206055   -0.7999993601    0.5153228292
   4.0918289331    0.2270305791   -0.5229742719
   3.7180206055    1.2540605184   -0.5229742719
   2.7715046937    1.8005317349   -0.5229742719
   3.7180206055   -0.7999993601   -0.5229742719
   3.4815332096    0.2270305791   -1.3629742719
   2.7992018475    1.1661791297   -1.3629742719
   2.7992018475   -0.7121179714   -1.3629742719
   2.0378661216    2.2732436650    1.3286260600
   1.3555347595    3.2123922155    1.3286260600
   2.6481618451    2.2732436650    0.4886260600
   2.2743535176    3.3002736042    0.4886260600
   1.3278376057    3.8467448207    0.4886260600
   0.2514994241    3.6569573589    0.4886260600
   2.6481618451    2.2732436650   -0.5496710411
   2.2743535176    3.3002736042   -0.5496710411
   1.3278376057    3.8467448207   -0.5496710411
   0.2514994241    3.6569573589   -0.5496710411
   2.0378661216    2.2732436650   -1.3896710411
   1.3555347595    3.2123922155   -1.3896710411
   0.2514994241    2.8536693897   -1.3896710411
  -1.1385549155    2.9853426881    1.3324523758
  -2.2425902509    2.6266198623    1.3324523758
  -1.1662520693    3.6196952933    0.4924523758
  -2.2425902509    3.4299078316    0.4924523758
  -2.9451201050    2.5926653541    0.4924523758
  -2.9451201050    1.4997229211    0.4924523758
  -1.1662520693    3.6196952933   -0.5458447253
  -2.2425902509    3.4299078316   -0.5458447253
  -2.9451201050    2.5926653541   -0.5458447253
  -2.9451201050    1.4997229211   -0.5458447253
  -1.1385549155    2.9853426881   -1.3858447253
  -2.2425902509    2.6266198623   -1.3858447253
  -3.2929414416    0.3533951336    1.3629730962
  -3.2929414416   -0.8074563159    1.3629730962
  -3.2929414416    1.1566831028    0.5229730962
  -3.9954712956    0.3194406253    0.5229730962
  -3.9954712956   -0.7735018077    0.5229730962
  -3.2929414416   -1.6107442851    0.5229730962
  -3.2929414416    1.1566831028   -0.5153240049
  -3.9954712956    0.3194406253   -0.5153240049
  -3.9954712956   -0.7735018077   -0.5153240049
  -3.2929414416   -1.6107442851   -0.5153240049
  -3.2929414416    0.3533951336   -1.3553240049
  -3.2929414416   -0.8074563159   -1.3553240049
  -1.8492743754   -2.8536693672    1.3896712511
  -0.7452390400   -3.2123921931    1.3896712511
  -2.5518042295   -2.8197148590    0.5496712511
  -1.8492743754   -3.6569573365    0.5496712511
  -0.7729361938   -3.8467447983    0.5496712511
   0.1735797180   -3.3002735818    0.5496712511
  -2.5518042295   -2.8197148590   -0.4886258500
  -1.8492743754   -3.6569573365   -0.4886258500
  -0.7729361938   -3.8467447983   -0.4886258500
   0.1735797180   -3.3002735818   -0.4886258500
  -1.8492743754   -2.8536693672   -1.3286258500
  -0.7452390400   -3.2123921931   -1.3286258500
   0.8134114227   -1.1528785875    2.4150414969
   1.8547323966   -1.1528785875    2.1773667799
   0.2927509358   -0.2510681706    2.1773667799
   0.2927509358   -2.0546890044    2.1773667799
   1.3340719097   -2.0546890044    2.1773667799
   0.5463724924   -3.0101751442    1.5114170214
   0.5463724924   -3.0101751442   -1.4813340275
   1.8547323966   -1.1528785875   -2.1472837860
   0.2927509358   -0.2510681706   -2.1472837860
   0.2927509358   -2.0546890044   -2.1472837860
   1.3340719097   -2.0546890044   -2.1472837860
   0.8134114227   -1.1528785875   -2.3849585031
   1.4052056942    0.1279056687    2.3978448722
   2.4465266681    0.1279056687    2.1601701551
   1.9258661812    1.0297160856    2.1601701551
   0.3638847203    0.1279056687    2.1601701551
   1.9258661812   -0.7739047481    2.1601701551
   2.9837300863   -0.8865503596    1.4942203966
   2.9837300863   -0.8865503596   -1.4985306523
   2.4465266681    0.1279056687   -2.1644804108
   1.9258661812    1.0297160856   -2.1644804108
   0.3638847203    0.1279056687   -2.1644804108
   1.9258661812   -0.7739047481   -2.1644804108
   1.4052056942    0.1279056687   -2.4021551278
   0.5918011466    1.2808017898    2.3828031663
   1.6331221205    1.2808017898    2.1451284493
   1.1124616335    2.1826122066    2.1451284493
   0.0711406597    2.1826122066    2.1451284493
   0.0711406597    0.3789913729    2.1451284493
   1.6331221205    1.2808017898   -2.1795221166
   1.1124616335    2.1826122066   -2.1795221166
   0.0711406597    2.1826122066   -2.1795221166
   0.0711406597    0.3789913729   -2.1795221166
   0.5918011466    1.2808017898   -2.4171968337
  -0.8134114284    1.1528785899    2.3849590777
  -0.2927509415    2.0546890068    2.1472843607
  -1.3340719153    2.0546890068    2.1472843607
  -1.8547324023    1.1528785899    2.1472843607
  -0.2927509415    0.2510681730    2.1472843607
  -2.6137997820    1.6815203081    1.4813346022
  -2.6137997820    1.6815203081   -1.5114164468
  -0.2927509415    2.0546890068   -2.1773662053
  -1.3340719153    2.0546890068   -2.1773662053
  -1.8547324023    1.1528785899   -2.1773662053
  -0.2927509415    0.2510681730   -2.1773662053
  -0.8134114284    1.1528785899   -2.4150409223
  -1.4052056971   -0.1279056800    2.4021548832
  -0.3638847232   -0.1279056800    2.1644801662
  -1.9258661840    0.7739047368    2.1644801662
  -2.4465266709   -0.1279056800    2.1644801662
  -1.9258661840   -1.0297160969    2.1644801662
  -2.6339834693   -1.5459908243    1.4985304077
  -2.6339834693   -1.5459908243   -1.4942206412
  -0.3638847232   -0.1279056800   -2.1601703997
  -1.9258661840    0.7739047368   -2.1601703997
  -2.4465266709   -0.1279056800   -2.1601703997
  -1.9258661840   -1.0297160969   -2.1601703997
  -1.4052056971   -0.1279056800   -2.3978451168
  -0.5918011485   -1.2808017827    2.4171976184
  -0.0711406615   -0.3789913658    2.1795229014
  -1.6331221224   -1.2808017827    2.1795229014
  -1.1124616354   -2.1826121995    2.1795229014
  -0.0711406615   -2.1826121995    2.1795229014
  -2.3921895020   -1.8094435008    1.5135731429
   0.1876817366   -2.9876312181    1.5135731429
  -2.3921895020   -1.8094435008   -1.4791779061
   0.1876817366   -2.9876312181   -1.4791779061
  -0.0711406615   -0.3789913658   -2.1451276646
  -1.6331221224   -1.2808017827   -2.1451276646
  -1.1124616354   -2.1826121995   -2.1451276646
  -0.0711406615   -2.1826121995   -2.1451276646
  -0.5918011485   -1.2808017827   -2.3828023816
   2.4037027737   -2.0461941462    1.6894648009
   0.9637027737   -2.8775785338    1.6894648009
   1.9237027737   -2.8775785338    1.6894648009
   3.1064715490   -2.0461941462    0.9866960257
   0.9298789645   -3.6275812250    0.9866960257
   1.9575265830   -3.6275812250    0.9866960257
   2.7889109706   -3.0235451103    0.9866960257
   3.3637027737   -2.0461941462    0.0266960257
   0.4837027737   -3.7089629215    0.0266960257
   1.4437027737   -3.9661941462    0.0266960257
   2.4037027737   -3.7089629215    0.0266960257
   3.1064715490   -3.0061941462    0.0266960257
   3.1064715490   -2.0461941462   -0.9333039743
   0.9298789645   -3.6275812250   -0.9333039743
   1.9575265830   -3.6275812250   -0.9333039743
   2.7889109706   -3.0235451103   -0.9333039743
   2.4037027737   -2.0461941462   -1.6360727496
   1.9237027737   -2.8775785338   -1.6360727496
   3.4540539857    0.2270305791    1.6589430539
   2.9740539857    1.0584149667    1.6589430539
   4.1568227610    0.2270305791    0.9561742786
   3.8392621827    1.2043815432    0.9561742786
   3.0078777950    1.8084176579    0.9561742786
   3.8392621827   -0.7503203850    0.9561742786
   4.4140539857    0.2270305791   -0.0038257214
   4.1568227610    1.1870305791   -0.0038257214
   3.4540539857    1.8897993544   -0.0038257214
   3.4540539857   -1.4357381962   -0.0038257214
   4.1568227610   -0.7329694209   -0.0038257214
   4.1568227610    0.2270305791   -0.9638257214
   3.8392621827    1.2043815432   -0.9638257214
   3.0078777950    1.8084176579   -0.9638257214
   3.8392621827   -0.7503203850   -0.9638257214
   3.4540539857    0.2270305791   -1.6665944966
   2.9740539857    1.0584149667   -1.6665944966
   2.9740539857   -0.6043538085   -1.6665944966
   1.5303868978    3.1046280526    1.6322462847
   0.5703868978    3.1046280526    1.6322462847
   2.7131556730    2.2732436650    0.9294775095
   2.3955950947    3.2505946291    0.9294775095
   1.5642107070    3.8546307438    0.9294775095
   0.5365630885    3.8546307438    0.9294775095
   2.9703868978    2.2732436650   -0.0305224905
   2.7131556730    3.2332436650   -0.0305224905
   2.0103868978    3.9360124403   -0.0305224905
   1.0503868978    4.1932436650   -0.0305224905
   0.0903868978    3.9360124403   -0.0305224905
   2.7131556730    2.2732436650   -0.9905224905
   2.3955950947    3.2505946291   -0.9905224905
   1.5642107070    3.8546307438   -0.9905224905
   0.5365630885    3.8546307438   -0.9905224905
   2.0103868978    2.2732436650   -1.6932912658
   1.5303868978    3.1046280526   -1.6932912658
   0.5703868978    3.1046280526   -1.6932912658
  -1.9237027772    2.8775785252    1.6360726005
  -2.4037027772    2.0461941376    1.6360726005
  -0.9298789680    3.6275812164    0.9333038253
  -1.9575265865    3.6275812164    0.9333038253
  -2.7889109741    3.0235451017    0.9333038253
  -3.1064715525    2.0461941376    0.9333038253
  -0.4837027772    3.7089629129   -0.0266961747
  -1.4437027772    3.9661941376   -0.0266961747
  -2.4037027772    3.7089629129   -0.0266961747
  -3.1064715525    3.0061941376   -0.0266961747
  -3.3637027772    2.0461941376   -0.0266961747
  -0.9298789680    3.6275812164   -0.9866961747
  -1.9575265865    3.6275812164   -0.9866961747
  -2.7889109741    3.0235451017   -0.9866961747
  -3.1064715525    2.0461941376   -0.9866961747
  -0.9637027772    2.8775785252   -1.6894649500
  -1.9237027772    2.8775785252   -1.6894649500
  -2.4037027772    2.0461941376   -1.6894649500
  -2.9740539679    0.6043537965    1.6665933209
  -3.4540539679   -0.2270305912    1.6665933209
  -2.9740539679   -1.0584149788    1.6665933209
  -3.8392621648    0.7503203729    0.9638245457
  -4.1568227432   -0.2270305912    0.9638245457
  -3.8392621648   -1.2043815552    0.9638245457
  -3.0078777772   -1.8084176700    0.9638245457
  -3.4540539679    1.4357381841    0.0038245457
  -4.1568227432    0.7329694088    0.0038245457
  -4.4140539679   -0.2270305912    0.0038245457
  -4.1568227432   -1.1870305912    0.0038245457
  -3.4540539679   -1.8897993664    0.0038245457
  -3.8392621648    0.7503203729   -0.9561754543
  -4.1568227432   -0.2270305912   -0.9561754543
  -3.8392621648   -1.2043815552   -0.9561754543
  -3.0078777772   -1.8084176700   -0.9561754543
  -3.4540539679   -0.2270305912   -1.6589442296
  -2.9740539679   -1.0584149788   -1.6589442296
  -2.0103869018   -2.2732436425    1.6932914758
  -1.5303869018   -3.1046280302    1.6932914758
  -0.5703869018   -3.1046280302    1.6932914758
  -2.7131556770   -2.2732436425    0.9905227005
  -2.3955950987   -3.2505946066    0.9905227005
  -1.5642107110   -3.8546307213    0.9905227005
  -0.5365630925   -3.8546307213    0.9905227005
  -2.9703869018   -2.2732436425    0.0305227005
  -2.7131556770   -3.2332436425    0.0305227005
  -2.0103869018   -3.9360124178    0.0305227005
  -1.0503869018   -4.1932436425    0.0305227005
  -0.0903869018   -3.9360124178    0.0305227005
  -2.7131556770   -2.2732436425   -0.9294772995
  -2.3955950987   -3.2505946066   -0.9294772995
  -1.5642107110   -3.8546307213   -0.9294772995
  -0.5365630925   -3.8546307213   -0.9294772995
  -1.5303869018   -3.1046280302   -1.6322460747
  -0.5703869018   -3.1046280302   -1.6322460747
   0.8134114227   -1.1528785875    2.7150414969
   1.8466566901   -1.1528785875    2.5095162347
   0.2967887890   -0.2580619376    2.5095162347
   0.2967887890   -2.0476952374    2.5095162347
   1.3300340564   -2.0476952374    2.5095162347
   0.5417055973   -3.0426341126    1.9242298061
   0.5417055973   -3.0426341126   -1.8941468123
   1.8466566901   -1.1528785875   -2.4794332409
   0.2967887890   -0.2580619376   -2.4794332409
   0.2967887890   -2.0476952374   -2.4794332409
   1.3300340564   -2.0476952374   -2.4794332409
   0.8134114227   -1.1528785875   -2.6849585031
   1.4052056942    0.1279056687    2.6978448722
   2.4384509616    0.1279056687    2.4923196100
   1.9218283279    1.0227223186    2.4923196100
   0.3719604268    0.1279056687    2.4923196100
   1.9218283279   -0.7669109811    2.4923196100
   3.0113171042    1.1600907969    1.9070331814
   3.0113171042   -0.9042794594    1.9070331814
   2.9604852542    2.0781645510    1.0310901396
   3.0113171042    1.1600907969   -1.9113434370
   3.0113171042   -0.9042794594   -1.9113434370
   2.4384509616    0.1279056687   -2.4966298656
   1.9218283279    1.0227223186   -2.4966298656
   0.3719604268    0.1279056687   -2.4966298656
   1.9218283279   -0.7669109811   -2.4966298656
   1.4052056942    0.1279056687   -2.7021551278
   0.5918011466    1.2808017898    2.6828031663
   1.6250464140    1.2808017898    2.4772779041
   1.1084237803    2.1756184397    2.4772779041
   0.0751785129    2.1756184397    2.4772779041
   0.0751785129    0.3859851399    2.4772779041
   2.1979125566    2.3129869179    1.8919914755
   0.3200953211    3.1705573148    1.8919914755
   2.1979125566    2.3129869179   -1.9263851429
   0.3200953211    3.1705573148   -1.9263851429
   1.6250464140    1.2808017898   -2.5116715714
   1.1084237803    2.1756184397   -2.5116715714
   0.0751785129    2.1756184397   -2.5116715714
   0.0751785129    0.3859851399   -2.5116715714
   0.5918011466    1.2808017898   -2.7171968337
  -0.8134114284    1.1528785899    2.6849590777
  -0.2967887947    2.0476952398    2.4794338155
  -1.3300340621    2.0476952398    2.4794338155
  -1.8466566958    1.1528785899    2.4794338155
  -0.2967887947    0.2580619400    2.4794338155
  -1.0851172539    3.0426341149    1.8941473869
  -2.6452641964    1.6907590937    1.8941473869
  -1.0851172539    3.0426341149   -1.9242292315
  -2.6452641964    1.6907590937   -1.9242292315
  -0.2967887947    2.0476952398   -2.5095156601
  -1.3300340621    2.0476952398   -2.5095156601
  -1.8466566958    1.1528785899   -2.5095156601
  -0.2967887947    0.2580619400   -2.5095156601
  -0.8134114284    1.1528785899   -2.7150409223
  -1.4052056971   -0.1279056800    2.7021548832
  -0.3719604297   -0.1279056800    2.4966296210
  -1.9218283308    0.7669109699    2.4966296210
  -2.4384509644   -0.1279056800    2.4966296210
  -1.9218283308   -1.0227223299    2.4966296210
  -2.6554581545   -1.5707739321    1.9113431924
  -2.9604852571   -2.0781645623   -1.0310903842
  -2.6554581545   -1.5707739321   -1.9070334260
  -0.3719604297   -0.1279056800   -2.4923198545
  -1.9218283308    0.7669109699   -2.4923198545
  -2.4384509644   -0.1279056800   -2.4923198545
  -1.9218283308   -1.0227223299   -2.4923198545
  -1.4052056971   -0.1279056800   -2.6978451168
  -0.5918011485   -1.2808017827    2.7171976184
  -0.0751785148   -0.3859851328    2.5116723562
  -1.6250464159   -1.2808017827    2.5116723562
  -1.1084237822   -2.1756184325    2.5116723562
  -0.0751785148   -2.1756184325    2.5116723562
  -2.4236539165   -1.8186822865    1.9263859276
   0.2013043378   -3.0174605539    1.9263859276
  -2.4236539165   -1.8186822865   -1.8919906908
   0.2013043378   -3.0174605539   -1.8919906908
  -0.0751785148   -0.3859851328   -2.4772771194
  -1.6250464159   -1.2808017827   -2.4772771194
  -1.1084237822   -2.1756184325   -2.4772771194
  -0.0751785148   -2.1756184325   -2.4772771194
  -0.5918011485   -1.2808017827   -2.6828023816
   1.9837027737   -2.9815015823    1.8973108978
   3.3143176459   -2.0461941462    1.1066960257
   1.1774865207   -3.8977688562    1.1066960257
   2.2207842752   -3.7477652849    1.1066960257
   3.0173641435   -3.0575248998    1.1066960257
   3.6037027737   -2.0461941462    0.0266960257
   0.6777562177   -4.0658292304    0.0266960257
   1.7040620031   -4.1904453143    0.0266960257
   2.6707226267   -3.8238392965    0.0266960257
   3.3562877891   -3.0499961978    0.0266960257
   3.3143176459   -2.0461941462   -1.0533039743
   1.1774865207   -3.8977688562   -1.0533039743
   2.2207842752   -3.7477652849   -1.0533039743
   3.0173641435   -3.0575248998   -1.0533039743
   1.9837027737   -2.9815015823   -1.8439188465
   3.5740539857    0.2270305791    1.8667891508
   4.3646688579    0.2270305791    1.0761742786
   4.0677153555    1.2383613328    1.0761742786
   3.2711354872    1.9286017178    1.0761742786
   4.0677153555   -0.7843001745    1.0761742786
   4.6540539857    0.2270305791   -0.0038257214
   4.4066390012    1.2308326307   -0.0038257214
   3.7210738387    2.0046757294   -0.0038257214
   3.7210738387   -1.5506145712   -0.0038257214
   4.4066390012   -0.7767714725   -0.0038257214
   4.3646688579    0.2270305791   -1.0838257214
   4.0677153555    1.2383613328   -1.0838257214
   3.2711354872    1.9286017178   -1.0838257214
   4.0677153555   -0.7843001745   -1.0838257214
   3.5740539857    0.2270305791   -1.8744405935
   1.5903868978    3.2085511011    1.8400923816
   2.9210017699    2.2732436650    1.0494775095
   2.6240482676    3.2845744186    1.0494775095
   1.8274683992    3.9748148037    1.0494775095
   0.7841706448    4.1248183750    1.0494775095
  -0.1746053304    3.6869600584    1.0494775095
   3.2103868978    2.2732436650   -0.0305224905
   2.9629719132    3.2770457166   -0.0305224905
   2.2774067507    4.0508888153   -0.0305224905
   1.3107461271    4.4174948330   -0.0305224905
   0.2844403418    4.2928787492   -0.0305224905
   2.9210017699    2.2732436650   -1.1105224905
   2.6240482676    3.2845744186   -1.1105224905
   1.8274683992    3.9748148037   -1.1105224905
   0.7841706448    4.1248183750   -1.1105224905
  -0.1746053304    3.6869600584   -1.1105224905
   1.5903868978    3.2085511011   -1.9011373627
  -1.9837027772    2.9815015737    1.8439186975
  -0.6666212758    3.7477652763    1.0533038253
  -1.7099190302    3.8977688476    1.0533038253
  -2.6686950053    3.4599105310    1.0533038253
  -3.2385446034    2.5732072484    1.0533038253
  -1.1833435479    4.1904453056   -0.0266961747
  -2.2096493332    4.0658292218   -0.0266961747
  -3.0604859933    3.4785390794   -0.0266961747
  -3.5409371029    2.5631159725   -0.0266961747
  -0.6666212758    3.7477652763   -1.1066961747
  -1.7099190302    3.8977688476   -1.1066961747
  -2.6686950053    3.4599105310   -1.1066961747
  -3.2385446034    2.5732072484   -1.1066961747
  -1.9837027772    2.9815015737   -1.8973110469
  -3.5740539679   -0.2270305912    1.8744394178
  -3.7190461960    1.1866858023    1.0838245457
  -4.2888957941    0.2999825196    1.0838245457
  -4.2888957941   -0.7540437020    1.0838245457
  -3.7190461960   -1.6407469846    1.0838245457
  -4.1108371839    1.2053143506    0.0038245457
  -4.5912882935    0.2898912437    0.0038245457
  -4.5912882935   -0.7439524260    0.0038245457
  -4.1108371839   -1.6593755330    0.0038245457
  -3.2600005239   -2.2466656754    0.0038245457
  -3.7190461960    1.1866858023   -1.0761754543
  -4.2888957941    0.2999825196   -1.0761754543
  -4.2888957941   -0.7540437020   -1.0761754543
  -3.7190461960   -1.6407469846   -1.0761754543
  -3.5740539679   -0.2270305912   -1.8667903265
  -1.5903869018   -3.2085510786    1.9011375727
  -2.8452287280   -2.8002567533    1.1105227005
  -2.2753791299   -3.6869600359    1.1105227005
  -1.3166031548   -4.1248183525    1.1105227005
  -0.2733054003   -3.9748147812    1.1105227005
  -3.1476212274   -2.7901654774    0.0305227005
  -2.6671701178   -3.7055885843    0.0305227005
  -1.8163334578   -4.2928787267    0.0305227005
  -0.7900276724   -4.4174948106    0.0305227005
   0.1766329512   -4.0508887929    0.0305227005
  -2.8452287280   -2.8002567533   -1.0494772995
  -2.2753791299   -3.6869600359   -1.0494772995
  -1.3166031548   -4.1248183525   -1.0494772995
  -0.2733054003   -3.9748147812   -1.0494772995
  -1.5903869018   -3.2085510786   -1.8400921716
   0.8134114227   -1.1528785875    3.0150414969
   1.8394718527   -1.1528785875    2.8341193593
   0.3003812077   -0.2642841893    2.8341193593
   0.3003812077   -2.0414729857    2.8341193593
   1.3264416377   -2.0414729857    2.8341193593
   0.5389767786   -3.0616134634    2.3131748263
   1.6144822924   -2.9069791155    2.3131748263
   2.4356534653   -2.1954302438    2.3131748263
   0.5418385089   -3.7367222655    1.5150414969
   0.5418385089   -3.7367222655   -1.4849585031
   0.5389767786   -3.0616134634   -2.2830918324
   1.6144822924   -2.9069791155   -2.2830918324
   2.4356534653   -2.1954302438   -2.2830918324
   1.8394718527   -1.1528785875   -2.8040363654
   0.3003812077   -0.2642841893   -2.8040363654
   0.3003812077   -2.0414729857   -2.8040363654
   1.3264416377   -2.0414729857   -2.8040363654
   0.8134114227   -1.1528785875   -2.9849585031
   1.4052056942    0.1279056687    2.9978448722
   2.4312661242    0.1279056687    2.8169227345
   1.9182359092    1.0165000669    2.8169227345
   0.3791452643    0.1279056687    2.8169227345
   1.9182359092   -0.7606887294    2.8169227345
   3.3335685233    0.1279056687    2.2959782015
   3.0274477368    1.1704573250    2.2959782015
   3.0274477368   -0.9146459875    2.2959782015
   3.1436580049    2.0586525614    1.4978448722
   3.1436580049    2.0586525614   -1.5021551278
   3.3335685233    0.1279056687   -2.3002884572
   3.0274477368    1.1704573250   -2.3002884572
   3.0274477368   -0.9146459875   -2.3002884572
   2.4312661242    0.1279056687   -2.8212329902
   1.9182359092    1.0165000669   -2.8212329902
   0.3791452643    0.1279056687   -2.8212329902
   1.9182359092   -0.7606887294   -2.8212329902
   1.4052056942    0.1279056687   -3.0021551278
   0.5918011466    1.2808017898    2.9828031663
   1.6178615766    1.2808017898    2.8018810287
   1.1048313616    2.1693961879    2.8018810287
   0.0787709316    2.1693961879    2.8018810287
   0.0787709316    0.3922073916    2.8018810287
   2.2140431891    2.3233534460    2.2809364957
   1.3928720163    3.0349023177    2.2809364957
   0.3173665024    3.1895366657    2.2809364957
   2.9652618681    2.3375345864    1.4828031663
   2.9652618681    2.3375345864   -1.5171968337
   2.2140431891    2.3233534460   -2.3153301630
   1.3928720163    3.0349023177   -2.3153301630
   0.3173665024    3.1895366657   -2.3153301630
   1.6178615766    1.2808017898   -2.8362746960
   1.1048313616    2.1693961879   -2.8362746960
   0.0787709316    2.1693961879   -2.8362746960
   0.0787709316    0.3922073916   -2.8362746960
   0.5918011466    1.2808017898   -3.0171968337
  -0.8134114284    1.1528785899    2.9849590777
  -0.3003812134    2.0414729881    2.8040369401
  -1.3264416434    2.0414729881    2.8040369401
  -1.8394718584    1.1528785899    2.8040369401
  -0.3003812134    0.2642841917    2.8040369401
  -1.0878460726    3.0616134658    2.2830924071
  -2.0762205260    2.6102379771    2.2830924071
  -2.6636620135    1.6961611802    2.2830924071
  -3.3547134411    1.6930490079    1.4849590777
  -3.3547134411    1.6930490079   -1.5150409223
  -1.0878460726    3.0616134658   -2.3131742516
  -2.0762205260    2.6102379771   -2.3131742516
  -2.6636620135    1.6961611802   -2.3131742516
  -0.3003812134    2.0414729881   -2.8341187846
  -1.3264416434    2.0414729881   -2.8341187846
  -1.8394718584    1.1528785899   -2.8341187846
  -0.3003812134    0.2642841917   -2.8341187846
  -0.8134114284    1.1528785899   -3.0150409223
  -1.4052056971   -0.1279056800    3.0021548832
  -0.3791452671   -0.1279056800    2.8212327456
  -1.9182359120    0.7606887181    2.8212327456
  -2.4312661270   -0.1279056800    2.8212327456
  -1.9182359120   -1.0165000782    2.8212327456
  -3.2554562821    0.4153769103    2.3002882126
  -3.2554562821   -0.6711882704    2.3002882126
  -2.6680147946   -1.5852650673    2.3002882126
  -3.5070935047    1.3992052013    1.5021548832
  -3.5070935047    1.3992052013   -1.4978451168
  -3.2554562821    0.4153769103   -2.2959784461
  -3.2554562821   -0.6711882704   -2.2959784461
  -2.6680147946   -1.5852650673   -2.2959784461
  -0.3791452671   -0.1279056800   -2.8169229791
  -1.9182359120    0.7606887181   -2.8169229791
  -2.4312661270   -0.1279056800   -2.8169229791
  -1.9182359120   -1.0165000782   -2.8169229791
  -1.4052056971   -0.1279056800   -2.9978451168
  -0.5918011485   -1.2808017827    3.0171976184
  -0.0787709335   -0.3922073845    2.8362754807
  -1.6178615784   -1.2808017827    2.8362754807
  -1.1048313635   -2.1693961808    2.8362754807
  -0.0787709335   -2.1693961808    2.8362754807
  -2.4420517335   -1.8240843730    2.3153309477
  -1.8546102460   -2.7381611699    2.3153309477
  -0.8662357926   -3.1895366586    2.3153309477
   0.2092697212   -3.0349023106    2.3153309477
   0.2110485535   -3.7517190933    1.5171976184
   0.2110485535   -3.7517190933   -1.4828023816
  -2.4420517335   -1.8240843730   -2.2809357110
  -1.8546102460   -2.7381611699   -2.2809357110
  -0.8662357926   -3.1895366586   -2.2809357110
